449.0;411.0;582.5;403.5;723.0;392.0;895.5;389.0
449.0;411.0;582.5;402.5;723.0;391.5;895.5;389.0
449.0;411.0;582.5;402.5;723.0;391.5;895.5;389.0
449.5;410.5;582.5;402.5;723.5;391.5;894.5;389.0
449.5;411.0;581.5;402.5;723.0;392.0;895.0;389.5
449.5;411.5;581.5;403.5;723.5;392.5;894.5;390.0
450.0;412.0;581.5;403.5;722.0;393.0;894.5;390.0
450.0;411.0;582.0;403.0;722.5;393.5;894.5;390.0
449.0;411.0;581.5;403.5;723.0;393.5;894.5;390.0
449.5;411.5;581.5;403.5;723.0;393.5;894.5;390.0
449.5;411.5;581.5;403.5;723.5;394.0;894.5;390.0
449.5;411.5;581.5;403.5;723.0;394.0;894.5;390.0
449.5;411.5;581.5;403.5;723.5;393.0;894.5;390.0
449.5;411.5;582.5;402.5;723.5;393.0;894.5;390.0
449.5;411.5;581.5;403.5;723.5;392.0;894.5;390.0
450.5;411.5;582.0;403.0;723.0;392.5;894.5;390.0
449.5;412.0;581.5;403.5;723.5;393.0;894.0;390.5
449.5;411.5;581.5;403.5;723.5;393.0;894.0;390.5
450.5;412.5;582.5;402.5;723.5;393.0;895.0;390.5
450.0;411.0;582.0;403.0;723.5;393.0;894.5;391.0
449.5;411.5;582.5;403.5;723.0;392.5;895.0;390.5
450.5;412.0;582.5;403.5;724.0;393.5;894.5;391.0
450.5;412.5;582.5;404.5;724.0;394.5;895.0;391.5
450.5;412.5;583.0;405.0;724.5;394.0;895.0;391.5
451.5;412.5;582.5;404.5;724.0;392.5;896.0;391.5
451.0;411.0;582.5;403.5;724.0;393.5;895.5;391.0
451.0;411.0;583.5;404.0;724.5;393.0;895.5;390.0
451.5;411.0;583.5;404.5;724.5;393.0;895.5;390.0
451.5;410.5;584.0;404.0;725.5;393.0;896.0;390.5
452.5;411.0;585.0;404.0;725.5;393.0;897.0;390.5
452.0;411.0;584.5;403.5;725.0;393.5;896.5;391.0
452.5;410.5;585.5;403.5;725.5;394.0;897.5;391.0
452.5;411.5;584.5;403.5;726.5;394.0;897.5;391.0
453.5;411.5;585.0;404.0;726.5;393.0;897.0;391.5
453.5;411.5;585.5;403.5;727.0;392.5;897.5;391.0
453.5;411.0;585.5;402.5;727.5;393.0;897.5;391.0
454.5;411.5;587.0;403.0;727.5;393.0;898.5;390.0
454.5;411.5;587.0;402.0;727.5;393.0;898.5;390.0
454.5;410.5;586.5;402.5;727.5;393.0;898.5;390.0
455.0;411.0;587.5;402.5;728.0;392.5;899.0;389.5
455.0;410.0;587.5;402.5;728.5;393.0;899.5;390.0
454.5;410.5;587.5;402.5;728.5;393.0;899.0;389.5
456.0;412.0;587.0;403.0;728.5;393.0;900.0;390.5
455.5;410.5;586.5;402.5;728.5;393.0;900.0;390.5
454.5;410.5;587.5;402.5;728.0;392.5;899.0;389.5
454.0;410.0;586.5;402.5;727.5;392.0;898.5;390.0
454.5;410.5;587.5;402.5;728.0;391.5;898.5;390.0
454.5;410.5;586.5;402.5;728.5;392.0;898.5;390.0
455.0;410.0;587.0;402.0;728.5;392.0;898.5;390.0
455.5;408.5;587.5;403.5;729.0;392.5;899.5;390.0
456.5;408.5;589.5;404.5;730.0;392.5;899.5;389.0
457.5;407.5;589.5;406.5;730.5;395.0;900.5;389.0
458.5;405.5;590.5;407.5;732.0;396.0;900.5;390.0
459.0;406.0;592.5;410.5;732.5;398.5;902.5;392.0
459.5;404.5;591.5;412.5;733.0;402.0;902.5;392.0
461.0;405.0;593.5;414.5;734.0;403.0;902.5;392.0
461.0;406.0;593.5;417.5;735.0;406.0;903.5;393.0
463.0;410.0;596.0;421.0;735.5;406.5;904.0;391.5
464.0;413.0;597.0;424.0;737.5;408.5;904.5;392.0
464.5;417.5;597.0;427.0;738.5;408.5;903.5;392.0
466.5;422.5;598.5;431.5;738.5;411.5;904.5;392.0
467.0;428.0;601.5;435.5;740.0;414.0;905.5;392.0
468.0;433.0;601.5;439.5;741.0;416.0;905.0;392.5
469.0;438.0;604.5;446.5;742.5;419.0;906.5;394.0
471.0;443.0;605.5;450.5;744.5;422.0;906.5;395.0
472.5;448.5;607.5;454.5;746.0;425.5;907.0;395.5
474.0;454.0;608.5;458.5;747.5;428.0;908.0;396.5
476.5;458.5;611.5;463.5;749.5;430.0;908.5;396.0
477.5;463.5;614.5;467.5;750.5;431.0;909.5;396.0
478.5;468.5;615.5;470.5;752.5;432.0;910.5;396.0
479.5;472.5;617.5;474.5;753.5;433.0;910.5;397.0
481.0;477.0;618.5;476.5;755.0;435.5;911.5;397.0
481.5;478.5;620.5;480.5;756.5;437.0;912.5;397.0
484.5;479.5;622.5;480.5;757.5;438.0;912.5;398.0
484.0;481.0;623.5;483.5;759.0;438.5;914.5;398.0
486.5;480.5;625.5;482.5;760.5;439.0;914.5;398.0
487.5;480.5;626.5;483.5;761.5;439.0;914.5;398.0
488.0;480.0;626.5;482.5;761.0;439.5;915.5;398.0
488.5;478.5;626.5;481.5;761.0;438.5;915.5;398.0
487.5;477.5;625.5;480.5;760.0;437.5;914.5;398.0
487.0;474.0;624.5;479.5;759.5;438.0;914.5;398.0
486.0;471.0;622.5;477.5;756.5;436.0;913.5;397.0
484.5;467.5;620.5;476.5;755.5;436.0;913.5;397.0
483.0;464.0;617.5;472.5;753.5;436.0;912.5;397.0
481.0;460.0;615.5;471.5;753.0;435.5;911.5;398.0
479.0;456.0;612.5;467.5;750.0;434.5;910.5;398.0
477.5;454.5;611.5;463.5;747.0;432.5;910.5;397.0
473.5;452.5;607.5;460.5;746.0;429.5;907.5;396.0
472.5;449.5;605.5;456.5;744.0;426.5;908.0;395.5
469.5;449.5;603.5;451.5;742.0;423.5;907.5;395.0
467.0;446.0;600.5;447.5;739.5;421.0;906.5;395.0
464.0;445.0;597.5;442.5;738.5;418.0;904.5;394.0
462.5;442.5;595.5;437.5;735.5;415.0;904.5;394.0
461.5;439.5;594.5;433.5;734.5;411.0;902.5;394.0
461.0;437.0;591.5;429.5;731.5;408.0;901.5;393.0
460.0;434.0;591.5;424.5;730.5;404.0;900.5;391.0
458.5;429.5;589.5;420.5;729.5;401.0;898.5;391.0
457.0;424.0;588.5;414.5;728.5;398.0;898.5;391.0
457.0;419.0;588.5;409.5;728.5;395.0;897.5;390.0
457.0;413.0;588.5;405.5;727.5;393.0;896.5;390.0
456.5;406.5;587.5;401.5;727.5;392.0;896.5;389.0
456.5;399.5;587.5;396.5;727.5;389.0;896.5;389.0
456.5;395.5;587.5;392.5;728.5;386.0;897.5;389.0
456.0;389.0;588.5;385.5;728.5;383.0;897.5;389.0
457.0;385.0;588.5;379.5;730.5;380.0;898.5;389.0
459.0;381.0;591.5;372.5;732.5;376.0;899.5;388.0
461.0;376.0;592.5;366.5;733.5;370.0;899.5;386.0
462.0;369.0;593.5;360.5;734.5;365.0;900.5;385.0
462.0;363.0;593.5;353.5;735.5;361.0;900.5;382.0
461.5;354.5;594.5;347.5;734.5;357.0;899.5;381.0
462.0;346.0;593.5;343.5;733.5;354.0;898.5;381.0
461.5;336.5;592.5;338.5;732.5;355.0;897.5;381.0
461.5;330.5;592.5;335.5;732.5;355.0;896.5;381.0
461.0;324.0;592.5;333.5;731.5;354.0;895.5;381.0
461.0;319.0;593.0;331.0;731.5;355.0;895.5;382.0
461.0;314.0;592.0;329.0;731.5;352.0;896.5;381.0
460.0;308.0;591.0;329.0;731.5;351.0;896.5;378.0
460.0;304.0;591.0;330.0;731.5;352.0;896.5;378.0
460.0;304.0;591.0;330.0;731.5;353.0;896.5;379.0
461.0;304.0;592.5;332.5;733.5;355.0;899.5;380.0
463.0;305.0;592.5;337.5;734.5;360.0;899.5;383.0
463.0;308.0;593.5;341.5;734.5;364.0;901.5;383.0
464.5;313.5;593.5;347.5;735.5;368.0;901.5;385.0
464.5;320.5;594.5;352.5;735.5;372.0;902.5;386.0
465.5;328.5;594.5;360.5;736.5;375.0;902.5;386.0
465.5;337.5;594.5;367.5;736.5;378.0;902.5;387.0
466.0;349.0;594.5;375.5;737.5;383.0;903.5;388.0
468.0;364.0;595.5;385.5;737.5;387.0;902.5;388.0
467.5;377.5;596.5;397.5;737.5;393.0;903.5;389.0
468.5;393.5;599.5;408.5;738.5;401.0;903.5;391.0
469.5;408.5;600.5;420.5;739.5;408.0;904.5;394.0
470.0;423.0;602.5;433.5;741.5;414.0;904.5;395.0
471.0;438.0;604.5;444.5;742.5;422.0;904.5;397.0
472.5;454.5;607.5;456.5;745.5;428.0;906.5;398.0
475.5;469.5;610.5;468.5;747.5;433.0;907.5;399.0
476.5;486.5;614.5;478.5;750.5;438.0;908.5;400.0
479.5;499.5;618.5;487.5;754.5;441.0;909.5;400.0
481.5;512.5;621.5;495.5;755.5;445.0;910.5;400.0
484.5;525.5;625.5;502.5;758.5;448.0;912.5;401.0
486.5;535.5;627.5;508.5;759.5;450.0;912.5;401.0
487.5;543.5;628.0;513.0;760.5;452.0;912.5;400.0
488.0;548.0;629.0;516.0;760.5;453.0;912.5;401.0
487.5;552.5;629.0;519.0;760.5;455.0;912.5;401.0
487.0;556.0;628.0;522.0;759.5;457.0;912.5;401.0
486.5;556.5;627.0;522.0;759.5;459.0;912.5;402.0
484.0;557.0;625.0;520.0;757.5;458.0;912.5;402.0
481.0;554.0;621.0;516.0;756.5;455.0;912.5;402.0
478.5;550.5;618.5;511.5;752.5;453.0;910.5;401.0
476.5;547.5;614.5;505.5;749.5;449.0;909.5;400.0
473.5;541.5;610.5;498.5;745.5;445.0;907.5;400.0
471.5;533.5;607.5;490.5;742.5;440.0;905.5;399.0
468.5;523.5;603.5;481.5;739.5;435.0;904.5;398.0
465.5;509.5;600.5;470.5;737.5;429.0;903.5;397.0
464.5;493.5;597.5;460.5;735.5;424.0;903.5;396.0
463.5;476.5;595.5;449.5;733.5;418.0;901.5;395.0
462.5;460.5;594.5;438.5;732.5;412.0;901.5;394.0
461.5;442.5;592.5;426.5;731.5;406.0;899.5;393.0
461.5;424.5;592.5;412.5;730.5;399.0;899.5;391.0
462.0;406.0;592.5;399.5;731.5;391.0;899.5;391.0
464.5;388.5;594.5;384.5;731.5;384.0;899.5;390.0
465.0;374.0;594.5;371.5;734.5;375.0;899.5;388.0
468.0;357.0;597.5;355.5;735.5;366.0;901.5;385.0
470.0;340.0;599.5;340.5;739.5;355.0;902.5;382.0
472.0;321.0;603.0;324.0;742.5;344.0;903.5;379.0
475.0;302.0;606.5;309.5;746.5;336.0;904.5;378.0
478.5;284.5;610.5;298.5;749.5;330.0;905.5;377.0
481.5;270.5;615.5;288.5;753.5;326.0;906.5;377.0
484.5;254.5;619.5;278.5;754.5;324.0;907.5;377.0
488.5;240.5;623.5;270.5;758.0;319.5;907.5;377.0
492.5;227.5;626.5;262.5;758.0;317.5;908.5;376.0
492.5;216.5;627.5;255.5;760.0;314.5;908.5;375.0
493.5;207.5;627.5;250.5;761.0;311.5;909.5;374.0
493.5;202.5;628.5;246.5;762.0;308.5;910.5;373.0
494.0;198.0;628.5;245.5;761.5;307.0;910.5;372.0
493.5;198.5;628.5;244.5;761.5;306.0;910.5;372.0
491.5;198.5;627.5;247.5;762.0;308.0;911.5;373.0
491.5;198.5;624.5;252.5;759.5;311.5;910.5;373.0
490.5;199.5;621.5;258.5;757.5;315.5;910.5;373.0
488.5;201.5;617.5;265.5;755.5;320.5;910.5;375.0
488.5;207.5;614.5;273.5;752.5;328.5;909.5;377.0
487.5;217.5;613.5;282.5;749.5;335.5;909.5;379.0
482.5;234.5;609.5;295.5;748.5;341.5;908.5;382.0
480.5;248.5;605.5;306.5;745.5;348.5;908.5;382.0
477.5;268.5;603.5;318.5;744.0;353.0;907.5;382.0
475.5;287.5;602.5;330.5;741.0;358.0;906.5;383.0
474.5;312.5;600.5;345.5;740.0;364.0;904.5;384.0
473.5;340.5;599.5;363.5;739.5;372.0;904.5;385.0
472.5;368.5;601.5;383.5;738.5;383.0;903.5;388.0
473.5;397.5;603.5;404.5;739.0;395.5;903.5;392.0
473.5;422.5;604.5;423.5;743.0;411.5;906.5;396.0
475.5;446.5;606.5;444.5;746.0;424.5;909.5;399.0
477.5;471.5;611.5;465.5;752.0;436.5;912.5;403.0
480.5;500.5;617.5;486.5;757.0;448.5;915.5;406.0
488.5;530.5;626.5;506.5;763.0;457.5;917.5;406.0
495.5;555.5;635.5;520.5;769.0;462.5;919.5;407.0
504.5;576.5;646.5;532.5;775.0;464.5;920.5;407.0
512.5;592.5;654.5;540.5;781.0;467.5;923.5;407.0
518.5;605.5;662.5;549.5;787.0;470.5;926.5;407.0
523.5;614.5;669.5;554.5;795.0;473.5;930.5;407.0
527.5;622.5;673.5;558.5;799.0;473.5;932.5;406.0
530.5;626.5;678.5;558.5;801.0;472.5;933.5;406.0
533.5;627.5;678.5;556.5;801.0;469.5;934.5;405.0
534.5;626.5;679.5;553.5;801.0;467.5;933.5;404.0
533.5;622.5;679.0;549.0;798.0;463.5;933.5;402.0
528.5;618.5;674.0;545.0;795.0;460.5;931.5;402.0
521.5;613.5;667.0;539.0;791.0;456.5;931.5;401.0
513.5;604.5;660.0;534.0;788.0;454.5;930.5;401.0
504.5;594.5;651.0;527.0;782.5;454.0;929.5;401.0
496.5;582.5;642.0;521.0;777.5;452.0;927.5;401.0
489.5;570.5;633.0;513.0;771.5;449.0;924.5;402.0
484.5;557.5;626.0;504.0;764.5;446.0;922.5;403.0
480.5;541.5;620.5;494.5;757.5;442.0;919.5;403.0
477.0;525.0;613.5;481.5;751.5;437.0;915.5;402.0
476.0;505.0;607.5;469.5;745.5;430.0;911.5;401.0
476.0;479.0;606.5;452.5;740.5;423.0;908.5;399.0
477.0;455.0;608.5;434.5;738.5;414.0;904.5;398.0
475.5;426.5;607.5;415.5;739.5;405.0;899.5;398.0
474.5;405.5;606.5;399.5;739.0;395.5;900.5;396.0
475.0;386.0;602.5;380.5;739.0;383.5;905.5;393.0
475.0;364.0;601.5;359.5;742.0;368.5;910.5;389.0
475.0;342.0;603.5;338.5;746.0;356.5;912.5;385.0
478.0;317.0;608.5;318.5;750.0;341.5;912.5;380.0
482.0;286.0;616.5;296.5;755.0;328.5;911.5;375.0
491.0;257.0;625.5;278.5;762.0;319.5;911.5;374.0
500.0;233.0;633.5;264.5;766.0;315.5;912.5;374.0
505.0;217.0;641.5;254.5;770.0;313.5;914.5;375.0
510.0;202.0;644.5;245.5;774.0;311.5;917.5;378.0
514.0;189.0;649.5;238.5;778.0;307.5;917.5;378.0
516.0;179.0;653.5;229.5;782.0;301.5;921.5;374.0
520.0;168.0;658.5;221.5;786.0;295.5;921.5;371.0
524.0;161.0;661.5;215.5;789.0;291.5;922.5;370.0
525.0;160.0;662.5;215.5;790.0;292.5;923.5;371.0
522.0;162.0;661.5;217.5;789.0;296.5;923.5;373.0
519.0;166.0;657.5;225.5;787.0;301.5;924.5;375.0
515.0;172.0;653.5;232.5;784.0;309.5;925.5;378.0
513.0;176.0;649.5;241.5;782.0;315.5;925.5;380.0
508.5;185.5;645.5;249.5;779.0;319.5;924.5;380.0
503.5;194.5;637.5;259.5;775.0;323.5;924.5;380.0
499.5;204.5;633.5;269.5;770.0;327.5;921.5;380.0
493.5;219.5;626.5;282.5;767.0;333.5;921.5;380.0
486.5;241.5;618.5;297.5;762.0;340.5;919.5;381.0
480.5;264.5;615.5;309.5;757.0;347.5;918.5;382.0
479.5;285.5;609.5;324.5;753.0;353.5;916.5;382.0
478.5;306.5;607.5;339.5;749.0;360.5;913.5;383.0
480.5;331.5;606.5;353.5;746.0;368.5;912.5;384.0
483.5;359.5;608.5;371.5;743.0;378.5;909.5;388.0
485.5;389.5;613.5;395.5;744.0;392.5;906.5;392.0
484.5;417.5;616.5;415.5;747.0;404.5;903.5;395.0
484.5;437.5;614.5;431.5;748.0;413.5;910.5;396.0
484.5;458.5;614.5;447.5;752.0;424.5;918.5;398.0
484.5;479.5;616.5;466.5;758.0;433.5;922.5;400.0
486.5;509.5;621.5;487.5;766.0;448.5;925.5;404.0
495.0;540.0;633.5;508.5;773.0;458.5;927.0;406.5
506.0;567.0;645.5;525.5;778.0;463.5;928.0;408.5
516.0;586.0;656.5;534.5;783.0;465.5;928.5;408.0
522.0;599.0;664.5;540.5;787.0;465.5;928.5;406.0
528.0;610.0;669.5;548.5;793.0;466.5;931.5;404.0
532.0;620.0;676.5;556.5;799.0;471.5;934.5;405.0
536.0;627.0;681.5;562.5;805.0;476.5;938.5;406.0
540.0;629.0;686.5;564.5;810.0;479.5;939.5;407.0
542.0;629.0;687.5;562.5;809.0;478.5;939.5;408.0
540.0;627.0;686.5;558.5;805.5;473.0;938.5;407.0
536.0;622.0;680.5;551.5;803.5;466.0;937.5;404.0
531.0;617.0;675.5;544.5;798.5;461.0;934.5;401.0
525.0;612.0;670.5;540.5;792.5;456.0;934.5;400.0
516.0;604.0;660.5;532.5;788.5;453.0;932.5;400.0
508.0;592.0;651.5;525.5;783.0;451.5;931.5;400.0
498.0;577.0;642.5;518.5;777.0;450.5;928.5;400.0
490.0;561.0;634.5;510.5;772.0;448.5;925.5;402.0
484.0;546.0;625.5;499.5;765.0;445.5;923.5;402.0
480.0;529.0;617.5;488.5;759.0;441.5;920.5;403.0
478.0;513.0;613.5;477.5;753.0;437.5;916.5;402.0
477.0;493.0;609.5;464.5;746.0;430.5;913.5;401.0
478.0;469.0;608.5;447.5;741.0;421.5;910.5;399.0
478.5;442.5;609.5;428.5;739.0;411.5;903.5;396.0
478.5;419.5;608.5;411.5;739.0;401.5;900.0;395.5
477.0;400.0;607.5;395.5;739.0;391.5;902.0;393.5
477.0;380.0;604.5;377.5;741.0;381.5;909.0;390.5
477.0;360.0;603.5;358.5;745.0;368.5;913.5;388.0
477.0;337.0;606.5;337.5;749.0;354.5;914.5;385.0
479.0;315.0;611.5;319.5;754.0;342.5;915.5;381.0
485.0;288.0;619.5;298.5;759.0;330.5;915.5;377.0
494.0;260.0;627.5;282.5;765.0;322.5;916.5;374.0
503.0;237.0;635.5;268.5;769.0;318.5;917.5;375.0
508.0;222.0;642.5;258.5;774.0;314.5;920.5;376.0
512.0;208.0;647.5;250.5;778.5;313.0;921.5;379.0
516.0;198.0;652.5;241.5;782.5;309.0;924.5;378.0
520.0;188.0;656.5;234.5;786.5;304.0;925.5;375.0
524.0;178.0;662.5;226.5;790.5;297.0;926.5;372.0
528.0;172.0;665.5;219.5;794.5;294.0;927.5;371.0
528.0;170.0;666.5;219.5;793.5;294.0;927.5;372.0
526.0;170.0;662.5;223.5;791.5;298.0;928.5;375.0
522.0;172.0;659.5;226.5;789.5;302.0;927.5;376.0
518.0;175.0;655.5;232.5;784.5;309.0;927.5;377.0
515.0;181.0;651.5;238.5;782.5;314.0;927.5;379.0
510.0;190.0;647.5;245.5;779.5;317.0;926.5;380.0
505.0;199.0;641.5;253.5;775.0;319.5;924.5;380.0
500.0;209.0;634.5;266.5;771.0;323.5;922.5;379.0
492.0;224.0;627.5;277.5;766.0;327.5;921.5;379.0
488.0;240.0;619.5;289.5;762.0;332.5;918.5;380.0
483.0;258.0;615.5;302.5;757.0;339.5;917.5;380.0
481.0;276.0;611.5;315.5;752.5;348.0;916.5;381.0
481.0;297.0;608.5;331.5;748.5;357.0;912.5;383.0
481.0;319.0;606.5;347.5;744.5;367.0;911.5;386.0
483.5;348.5;608.5;366.5;742.5;378.0;908.5;390.0
484.5;379.5;611.5;387.5;743.5;390.0;906.0;392.5
483.5;403.5;612.5;405.5;744.5;397.0;907.0;393.5
483.5;424.5;611.5;420.5;745.5;403.0;911.0;394.5
482.5;445.5;612.5;436.5;750.5;414.0;917.0;395.5
483.5;472.5;614.5;458.5;755.5;426.0;922.0;399.5
486.5;501.5;620.5;481.5;763.5;444.0;926.0;404.5
492.5;531.5;631.5;504.5;769.5;455.0;928.0;406.5
502.5;557.5;641.5;519.5;775.5;463.0;928.0;409.5
511.5;576.5;650.5;530.5;779.5;466.0;928.0;410.5
518.5;590.5;658.5;539.5;784.5;468.0;929.0;408.5
525.5;605.5;666.5;547.5;790.5;471.0;932.0;408.5
530.5;616.5;673.5;556.5;797.5;476.0;935.0;407.5
535.5;626.5;679.5;563.5;802.5;478.0;938.0;408.5
539.5;630.5;684.5;566.5;807.5;481.0;941.0;409.5
541.5;630.5;686.5;565.5;809.5;478.0;942.0;409.5
541.5;630.5;687.5;561.5;807.5;475.0;942.0;408.5
540.5;628.5;683.5;554.5;803.5;468.0;939.0;406.5
537.5;623.5;681.5;550.5;800.5;463.0;938.0;404.5
532.5;619.5;675.5;546.5;796.5;459.0;935.5;403.0
525.5;614.5;669.5;542.5;792.5;458.0;934.5;402.0
516.5;606.5;660.5;538.5;788.5;458.0;934.5;403.0
507.5;595.5;651.5;532.5;783.5;458.0;931.5;405.0
498.5;580.5;641.5;524.5;778.5;458.0;930.5;405.0
492.5;566.5;634.5;515.5;772.5;456.0;926.5;406.0
487.5;552.5;627.5;506.5;764.5;452.0;924.5;407.0
484.5;538.5;620.5;495.5;759.5;447.0;921.5;407.0
484.0;524.0;615.5;485.5;752.5;440.0;917.5;406.0
483.0;502.0;613.5;469.5;746.5;433.0;914.5;404.0
482.0;474.0;612.5;451.5;742.5;423.0;910.5;401.0
481.0;448.0;611.5;434.5;741.5;414.0;905.5;400.0
480.0;427.0;610.5;418.5;742.5;405.0;903.5;400.0
481.0;408.0;608.5;403.5;742.5;398.0;908.5;397.0
480.0;387.0;608.5;385.5;743.5;388.0;913.5;395.0
479.0;364.0;606.5;364.5;747.5;373.0;916.5;392.0
479.0;340.0;609.5;342.5;751.5;359.0;917.5;388.0
483.0;316.0;614.5;322.5;755.5;346.0;917.5;383.0
489.0;290.0;622.5;303.5;760.5;334.0;918.5;380.0
495.0;266.0;629.5;286.5;765.5;326.0;918.5;379.0
504.0;244.0;637.5;273.5;770.5;322.0;918.5;379.0
